id,customer_id,product_id,rating,comment,created_at
15396,5413,2994,5,Best purchase I have made this year!,2024-11-25 11:04:45
15397,18594,3193,5,"High quality build, works perfectly.",2023-02-18 10:16:05
15398,18594,298,3,Decent product but shipping took way too long.,2023-02-20 16:16:05
15399,13896,2311,5,"High quality build, works perfectly.",2026-05-06 23:56:20
15400,11363,269,2,Not what I expected based on the pictures. Disappointed.,2023-08-11 14:22:28
15401,9803,1783,3,"It does the job, but there are better alternatives out there.",2026-06-05 21:15:04
15402,9803,1372,4,Satisfied with this purchase. Minor wear but looks great.,2026-06-11 19:15:04
15403,11187,2448,4,Solid performance and good value for money.,2025-05-10 14:49:14
15404,11187,1616,5,Best purchase I have made this year!,2025-05-10 15:49:14
15405,11196,2257,5,Absolutely fantastic! Exceeded all my expectations.,2024-07-20 20:26:15
15406,13227,182,5,Super fast shipping and great customer service. 10/10.,2023-07-08 21:06:01
15407,13227,3155,4,"Very good product, works as advertised.",2023-07-09 23:06:01
15408,11765,3706,5,Super fast shipping and great customer service. 10/10.,2023-11-17 21:24:59
15409,6896,3328,4,Solid performance and good value for money.,2024-12-28 01:55:05
15410,12944,4423,5,Best purchase I have made this year!,2026-01-08 12:02:40
15411,12944,4534,5,Best purchase I have made this year!,2026-01-07 19:02:40
15412,12244,3381,5,Very satisfied. Definitely worth the money.,2024-12-17 18:06:52
15413,7831,2746,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-20 18:53:09
15414,1859,2028,4,Solid performance and good value for money.,2023-05-05 22:50:56
15415,5047,1067,5,Super fast shipping and great customer service. 10/10.,2024-01-06 16:49:03
15416,8145,4921,4,Good quality. Delivery was slightly delayed but product is solid.,2023-02-16 14:56:40
15417,6986,569,5,Very satisfied. Definitely worth the money.,2023-03-10 10:06:40
15418,3495,1540,2,Disappointed. The quality feels cheap and plastic.,2025-06-23 16:03:06
15419,7375,3723,4,Good quality. Delivery was slightly delayed but product is solid.,2023-01-09 00:57:11
15420,12863,259,5,"High quality build, works perfectly.",2023-11-27 18:34:18
15421,19011,3982,5,Best purchase I have made this year!,2025-05-12 12:43:09
15422,11757,858,5,Super fast shipping and great customer service. 10/10.,2023-10-20 13:15:41
15423,11546,597,5,Very satisfied. Definitely worth the money.,2023-06-26 19:21:01
15424,10220,211,5,Very satisfied. Definitely worth the money.,2023-09-25 14:39:51
15425,17912,1214,5,Absolutely fantastic! Exceeded all my expectations.,2023-11-29 17:10:30
15426,17912,2912,4,Satisfied with this purchase. Minor wear but looks great.,2023-11-25 16:10:30
15427,15786,105,5,Super fast shipping and great customer service. 10/10.,2025-12-14 21:30:35
15428,6007,2423,5,Super fast shipping and great customer service. 10/10.,2025-10-30 22:41:48
15429,6007,3937,5,Absolutely fantastic! Exceeded all my expectations.,2025-11-01 15:41:48
15430,6007,1592,3,"It does the job, but there are better alternatives out there.",2025-10-30 20:41:48
15431,15299,4443,5,Absolutely fantastic! Exceeded all my expectations.,2023-05-16 00:58:34
15432,8571,559,1,Extremely poor quality. I am returning this immediately.,2025-07-17 14:16:34
15433,6847,829,5,"High quality build, works perfectly.",2024-07-09 10:43:36
15434,11755,3581,5,Super fast shipping and great customer service. 10/10.,2025-12-26 19:12:45
15435,10063,4292,5,Absolutely fantastic! Exceeded all my expectations.,2025-12-21 12:44:39
15436,10063,4925,3,"Average quality. It is decent, but nothing special.",2025-12-16 17:44:39
15437,14003,3310,5,Best purchase I have made this year!,2023-09-13 11:50:28
15438,17461,337,5,Absolutely fantastic! Exceeded all my expectations.,2026-02-20 14:12:13
15439,12293,842,3,"Average quality. It is decent, but nothing special.",2025-07-20 12:30:50
15440,131,4193,2,Did not work as expected. Might return it soon.,2023-08-16 08:07:53
15441,5065,660,4,Good quality. Delivery was slightly delayed but product is solid.,2026-04-16 21:37:53
15442,12788,2195,4,Solid performance and good value for money.,2025-11-07 17:44:18
15443,12788,3227,5,Absolutely fantastic! Exceeded all my expectations.,2025-11-13 16:44:18
15444,12788,3952,5,Super fast shipping and great customer service. 10/10.,2025-11-08 20:44:18
15445,13961,1550,5,Super fast shipping and great customer service. 10/10.,2024-12-24 17:09:57
15446,13961,3113,4,Solid performance and good value for money.,2024-12-24 17:09:57
15447,102,1980,4,Satisfied with this purchase. Minor wear but looks great.,2024-10-07 19:14:48
15448,9393,2949,4,Satisfied with this purchase. Minor wear but looks great.,2025-12-09 14:44:46
15449,10131,1453,5,Super fast shipping and great customer service. 10/10.,2023-05-18 18:03:15
15450,6582,4404,5,Best purchase I have made this year!,2023-08-28 05:35:23
15451,5142,3692,5,Super fast shipping and great customer service. 10/10.,2024-10-06 15:43:48
15452,9518,1796,5,Very satisfied. Definitely worth the money.,2023-12-08 15:38:38
15453,13315,1154,5,"High quality build, works perfectly.",2024-07-25 20:11:19
15454,18649,2649,5,Super fast shipping and great customer service. 10/10.,2024-12-26 20:36:48
15455,8721,787,5,Very satisfied. Definitely worth the money.,2023-10-16 14:52:20
15456,7737,5000,5,Very satisfied. Definitely worth the money.,2024-10-02 15:20:56
15457,11503,3228,5,Super fast shipping and great customer service. 10/10.,2024-11-30 13:12:38
15458,11503,2496,5,Super fast shipping and great customer service. 10/10.,2024-11-30 10:12:38
15459,7044,691,3,"It does the job, but there are better alternatives out there.",2026-04-07 20:18:58
15460,7044,3378,5,Super fast shipping and great customer service. 10/10.,2026-04-07 21:18:58
15461,13460,4896,5,"High quality build, works perfectly.",2024-07-30 11:14:26
15462,11670,4597,2,Not what I expected based on the pictures. Disappointed.,2024-11-10 11:45:30
15463,16427,1395,2,Not what I expected based on the pictures. Disappointed.,2023-06-25 17:16:19
15464,12238,415,5,Very satisfied. Definitely worth the money.,2025-08-07 21:01:57
15465,18669,3952,3,"It does the job, but there are better alternatives out there.",2023-10-27 19:57:06
15466,11121,684,5,Super fast shipping and great customer service. 10/10.,2025-11-25 21:16:46
15467,13959,1726,4,Solid performance and good value for money.,2023-08-14 15:54:56
15468,13959,3236,5,Very satisfied. Definitely worth the money.,2023-08-18 18:54:56
15469,13959,4241,5,Best purchase I have made this year!,2023-08-15 17:54:56
15470,16570,819,4,Good quality. Delivery was slightly delayed but product is solid.,2025-12-18 18:07:47
15471,2892,1896,5,Absolutely fantastic! Exceeded all my expectations.,2024-08-02 23:24:26
15472,5447,2711,4,Good quality. Delivery was slightly delayed but product is solid.,2025-01-01 08:08:04
15473,402,1004,5,Absolutely fantastic! Exceeded all my expectations.,2026-05-20 10:35:32
15474,402,1839,5,Very satisfied. Definitely worth the money.,2026-05-13 14:35:32
15475,12105,3564,4,Satisfied with this purchase. Minor wear but looks great.,2025-09-21 13:21:22
15476,12105,1301,5,Absolutely fantastic! Exceeded all my expectations.,2025-09-15 15:21:22
15477,11973,4314,4,Solid performance and good value for money.,2023-09-20 01:32:24
15478,6607,2205,4,Solid performance and good value for money.,2026-05-22 23:12:17
15479,14441,4336,4,Solid performance and good value for money.,2023-09-13 23:24:18
15480,880,3344,5,Super fast shipping and great customer service. 10/10.,2023-08-07 13:38:10
15481,880,3847,4,Satisfied with this purchase. Minor wear but looks great.,2023-08-09 09:38:10
15482,4348,3282,5,"High quality build, works perfectly.",2024-11-29 17:11:09
15483,4348,2579,5,Best purchase I have made this year!,2024-11-25 21:11:09
15484,12597,1562,4,"Very good product, works as advertised.",2024-03-12 18:52:42
15485,19861,3227,5,Super fast shipping and great customer service. 10/10.,2024-12-03 16:06:48
15486,11101,1455,1,Extremely poor quality. I am returning this immediately.,2024-07-03 20:43:19
15487,19972,1576,4,Solid performance and good value for money.,2024-12-19 17:36:10
15488,19614,2605,5,Best purchase I have made this year!,2025-04-02 21:11:25
15489,1967,1720,5,Best purchase I have made this year!,2023-10-07 21:55:31
15490,1967,4487,4,Solid performance and good value for money.,2023-10-06 20:55:31
15491,11468,3245,4,Satisfied with this purchase. Minor wear but looks great.,2025-12-17 12:16:24
15492,3998,3653,5,Absolutely fantastic! Exceeded all my expectations.,2023-12-02 18:33:05
15493,587,1826,4,Satisfied with this purchase. Minor wear but looks great.,2025-08-29 11:18:22
15494,18300,1769,4,"Very good product, works as advertised.",2023-06-22 12:47:55
15495,2865,4004,5,Very satisfied. Definitely worth the money.,2023-10-17 18:01:36
15496,1087,4610,4,Satisfied with this purchase. Minor wear but looks great.,2023-07-05 21:57:05
15497,4391,4916,5,"High quality build, works perfectly.",2023-06-16 15:25:24
15498,4391,2310,5,"High quality build, works perfectly.",2023-06-15 11:25:24
15499,7850,3312,3,Works okay but I expected better material.,2024-02-11 21:03:42
15500,12437,4340,5,Absolutely fantastic! Exceeded all my expectations.,2023-12-08 21:25:50
15501,18534,702,4,Good quality. Delivery was slightly delayed but product is solid.,2023-12-07 15:57:23
15502,18534,821,5,"High quality build, works perfectly.",2023-12-02 10:57:23
15503,10814,252,5,Very satisfied. Definitely worth the money.,2025-07-18 19:09:42
15504,19393,1840,5,Best purchase I have made this year!,2025-01-26 23:30:06
15505,15122,2183,2,Not what I expected based on the pictures. Disappointed.,2025-03-27 17:55:16
15506,11208,4822,5,Absolutely fantastic! Exceeded all my expectations.,2023-05-05 09:29:24
15507,11208,2775,5,Absolutely fantastic! Exceeded all my expectations.,2023-05-08 13:29:24
15508,12261,4981,3,Decent product but shipping took way too long.,2024-02-29 15:06:12
15509,3905,1072,4,"Very good product, works as advertised.",2024-07-13 11:19:00
15510,3905,1859,3,"Average quality. It is decent, but nothing special.",2024-07-21 10:19:00
15511,1023,498,2,Disappointed. The quality feels cheap and plastic.,2025-09-23 07:43:01
15512,2004,3254,5,"High quality build, works perfectly.",2024-12-16 17:20:45
15513,2004,4211,5,Super fast shipping and great customer service. 10/10.,2024-12-16 16:20:45
15514,16671,924,5,Very satisfied. Definitely worth the money.,2024-07-12 22:25:29
15515,2451,4367,5,"High quality build, works perfectly.",2024-05-04 21:05:00
15516,18997,88,5,Absolutely fantastic! Exceeded all my expectations.,2026-05-21 23:39:58
15517,9361,2331,5,Absolutely fantastic! Exceeded all my expectations.,2025-07-19 20:27:46
15518,1080,2956,4,Satisfied with this purchase. Minor wear but looks great.,2023-04-18 18:58:08
15519,1080,2459,5,Very satisfied. Definitely worth the money.,2023-04-16 12:58:08
15520,5143,2302,5,Very satisfied. Definitely worth the money.,2024-02-12 12:04:58
15521,9002,3353,4,Solid performance and good value for money.,2026-06-29 09:33:38
15522,16147,4492,5,Super fast shipping and great customer service. 10/10.,2023-05-29 17:07:11
15523,10728,458,5,Very satisfied. Definitely worth the money.,2023-06-23 19:50:05
15524,6002,1994,5,Absolutely fantastic! Exceeded all my expectations.,2023-07-28 18:26:20
15525,6002,1761,4,Good quality. Delivery was slightly delayed but product is solid.,2023-07-28 12:26:20
15526,16940,893,4,Satisfied with this purchase. Minor wear but looks great.,2025-04-01 21:30:26
15527,8763,636,5,Absolutely fantastic! Exceeded all my expectations.,2025-12-02 08:04:30
15528,8537,2444,5,Super fast shipping and great customer service. 10/10.,2025-07-01 11:05:52
15529,13752,596,4,Satisfied with this purchase. Minor wear but looks great.,2024-12-01 19:21:02
15530,4952,1808,5,Absolutely fantastic! Exceeded all my expectations.,2025-01-03 09:30:25
15531,15153,2486,3,Decent product but shipping took way too long.,2024-12-24 21:45:03
15532,15153,3864,5,Super fast shipping and great customer service. 10/10.,2024-12-21 01:45:03
15533,13622,4579,2,Not what I expected based on the pictures. Disappointed.,2024-08-15 12:03:41
15534,19065,2415,5,Absolutely fantastic! Exceeded all my expectations.,2023-07-13 23:37:32
15535,19065,233,5,Super fast shipping and great customer service. 10/10.,2023-07-17 18:37:32
15536,6283,3311,4,"Very good product, works as advertised.",2024-07-16 13:09:47
15537,6283,3579,4,Satisfied with this purchase. Minor wear but looks great.,2024-07-23 10:09:47
15538,9953,1582,4,Satisfied with this purchase. Minor wear but looks great.,2025-12-26 00:47:19
15539,12870,759,2,Disappointed. The quality feels cheap and plastic.,2026-06-07 15:03:49
15540,2702,3577,4,Satisfied with this purchase. Minor wear but looks great.,2024-02-10 19:50:46
15541,2702,3807,5,Super fast shipping and great customer service. 10/10.,2024-02-05 22:50:46
15542,2702,427,2,Disappointed. The quality feels cheap and plastic.,2024-02-09 19:50:46
15543,15681,1971,5,"High quality build, works perfectly.",2023-11-26 08:02:35
15544,17568,3820,4,"Very good product, works as advertised.",2025-10-29 17:23:22
15545,4199,3911,5,Super fast shipping and great customer service. 10/10.,2023-12-20 17:46:52
15546,4199,125,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-18 10:46:52
15547,1435,3006,5,Best purchase I have made this year!,2023-08-11 13:26:19
15548,12388,3013,5,Best purchase I have made this year!,2026-06-05 08:03:31
15549,1200,1117,5,Super fast shipping and great customer service. 10/10.,2025-11-28 19:53:18
15550,1200,795,4,"Very good product, works as advertised.",2025-11-30 19:53:18
15551,1200,1028,4,Solid performance and good value for money.,2025-12-02 20:53:18
15552,11111,4815,4,Satisfied with this purchase. Minor wear but looks great.,2024-09-03 08:53:02
15553,19644,1731,5,Absolutely fantastic! Exceeded all my expectations.,2025-02-08 10:11:16
15554,19644,3823,4,Solid performance and good value for money.,2025-02-09 10:11:16
15555,8753,2277,5,Absolutely fantastic! Exceeded all my expectations.,2023-12-26 00:27:21
15556,7479,634,2,Did not work as expected. Might return it soon.,2026-01-19 17:41:26
15557,18370,964,3,"Average quality. It is decent, but nothing special.",2023-12-22 19:40:19
15558,13122,2827,3,"It does the job, but there are better alternatives out there.",2025-12-22 17:38:30
15559,13122,3743,3,Decent product but shipping took way too long.,2025-12-25 16:38:30
15560,4809,3071,5,Super fast shipping and great customer service. 10/10.,2025-07-31 10:21:25
15561,12955,290,5,Best purchase I have made this year!,2026-04-04 11:48:04
15562,10776,727,5,Super fast shipping and great customer service. 10/10.,2025-07-19 12:30:21
15563,13430,977,3,"It does the job, but there are better alternatives out there.",2023-04-30 20:48:02
15564,13430,38,4,Satisfied with this purchase. Minor wear but looks great.,2023-04-29 15:48:02
15565,11787,416,5,Absolutely fantastic! Exceeded all my expectations.,2025-11-21 22:04:24
15566,17325,1835,5,Very satisfied. Definitely worth the money.,2024-02-14 15:47:08
15567,17325,4769,5,Very satisfied. Definitely worth the money.,2024-02-14 18:47:08
15568,17963,4281,4,Good quality. Delivery was slightly delayed but product is solid.,2026-06-19 21:20:35
15569,8865,4987,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-03 06:33:53
15570,4229,2287,5,Very satisfied. Definitely worth the money.,2023-09-25 10:31:06
15571,16547,148,4,Solid performance and good value for money.,2025-02-13 07:57:51
15572,16547,2013,5,"High quality build, works perfectly.",2025-02-13 11:57:51
15573,16547,406,2,Disappointed. The quality feels cheap and plastic.,2025-02-11 05:57:51
15574,11965,1980,4,Satisfied with this purchase. Minor wear but looks great.,2026-06-24 12:41:33
15575,6749,2475,4,Good quality. Delivery was slightly delayed but product is solid.,2024-07-06 16:42:43
15576,6811,4751,5,Absolutely fantastic! Exceeded all my expectations.,2023-02-24 20:48:47
15577,4209,3960,4,Satisfied with this purchase. Minor wear but looks great.,2024-07-18 02:30:12
15578,11740,4559,3,"Average quality. It is decent, but nothing special.",2026-01-21 16:41:45
15579,9259,4638,3,"It does the job, but there are better alternatives out there.",2026-04-18 14:46:09
15580,5344,1959,5,"High quality build, works perfectly.",2024-05-15 01:35:23
15581,17876,4819,5,Best purchase I have made this year!,2024-09-13 12:04:03
15582,532,45,4,"Very good product, works as advertised.",2023-12-08 19:51:27
15583,10607,3037,5,Best purchase I have made this year!,2023-08-13 15:11:31
15584,8628,2195,4,Solid performance and good value for money.,2025-05-03 11:15:53
15585,8628,2278,4,Satisfied with this purchase. Minor wear but looks great.,2025-05-07 08:15:53
15586,9781,3100,4,Satisfied with this purchase. Minor wear but looks great.,2024-10-23 18:43:57
15587,9781,1682,4,"Very good product, works as advertised.",2024-10-26 21:43:57
15588,1090,1520,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-28 09:03:12
15589,11890,769,5,"High quality build, works perfectly.",2026-02-09 20:19:36
15590,11219,1700,5,Super fast shipping and great customer service. 10/10.,2023-11-29 00:02:51
15591,13077,3256,5,"High quality build, works perfectly.",2025-06-24 20:57:39
15592,6003,831,5,"High quality build, works perfectly.",2024-05-10 15:53:20
15593,1864,3856,5,Very satisfied. Definitely worth the money.,2024-06-12 15:35:54
15594,1864,4233,5,Very satisfied. Definitely worth the money.,2024-06-07 17:35:54
15595,7727,2616,5,Absolutely fantastic! Exceeded all my expectations.,2024-11-23 20:51:46
15596,17521,1814,4,Solid performance and good value for money.,2025-04-28 16:31:09
15597,9006,4688,3,"It does the job, but there are better alternatives out there.",2025-01-26 12:39:00
15598,5680,2032,5,Very satisfied. Definitely worth the money.,2025-12-01 13:59:17
15599,15840,432,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-15 20:37:10
15600,19708,4202,4,Good quality. Delivery was slightly delayed but product is solid.,2023-04-17 12:17:34
15601,19708,4050,5,Absolutely fantastic! Exceeded all my expectations.,2023-04-20 12:17:34
15602,7223,3723,5,Best purchase I have made this year!,2026-03-18 10:46:10
15603,7223,4625,4,Good quality. Delivery was slightly delayed but product is solid.,2026-03-20 08:46:10
15604,7223,1702,5,Very satisfied. Definitely worth the money.,2026-03-25 11:46:10
15605,18878,888,4,"Very good product, works as advertised.",2025-12-13 10:10:49
15606,18878,4019,4,Solid performance and good value for money.,2025-12-20 12:10:49
15607,18878,2392,4,Good quality. Delivery was slightly delayed but product is solid.,2025-12-19 13:10:49
15608,708,3864,5,Best purchase I have made this year!,2023-11-01 10:53:32
15609,15265,465,5,Very satisfied. Definitely worth the money.,2025-09-22 05:57:12
15610,16404,1132,1,"Defective on arrival, and customer service has been unhelpful.",2024-03-07 17:55:24
15611,16501,56,5,Best purchase I have made this year!,2023-12-15 13:44:32
15612,5072,1233,5,"High quality build, works perfectly.",2025-07-05 17:18:59
15613,5072,2402,5,"High quality build, works perfectly.",2025-06-29 20:18:59
15614,9695,1550,4,Good quality. Delivery was slightly delayed but product is solid.,2026-02-20 22:14:24
15615,5533,1986,4,Good quality. Delivery was slightly delayed but product is solid.,2025-04-22 19:46:05
15616,16792,2284,5,Best purchase I have made this year!,2024-11-22 20:41:56
15617,16792,3462,4,Good quality. Delivery was slightly delayed but product is solid.,2024-11-26 01:41:56
15618,12100,104,5,Absolutely fantastic! Exceeded all my expectations.,2023-11-11 09:20:44
15619,12100,3581,5,Best purchase I have made this year!,2023-11-12 12:20:44
15620,18576,4093,5,Very satisfied. Definitely worth the money.,2024-03-06 23:27:21
15621,4274,1115,4,"Very good product, works as advertised.",2025-11-26 09:25:03
15622,13365,1326,5,"High quality build, works perfectly.",2023-09-29 19:20:34
15623,13365,4002,5,Very satisfied. Definitely worth the money.,2023-09-23 15:20:34
15624,11707,4327,3,Decent product but shipping took way too long.,2025-09-01 10:11:28
15625,5572,2277,5,Super fast shipping and great customer service. 10/10.,2025-12-20 04:35:07
15626,6040,3259,4,Solid performance and good value for money.,2024-12-14 17:25:54
15627,6040,901,5,Very satisfied. Definitely worth the money.,2024-12-19 20:25:54
15628,16388,3680,4,Satisfied with this purchase. Minor wear but looks great.,2025-06-13 23:21:14
15629,1232,2461,5,Very satisfied. Definitely worth the money.,2025-04-01 08:40:43
15630,5863,3109,5,Super fast shipping and great customer service. 10/10.,2025-11-25 23:40:03
15631,15709,2482,5,Absolutely fantastic! Exceeded all my expectations.,2023-12-05 12:10:59
15632,1962,1926,4,Good quality. Delivery was slightly delayed but product is solid.,2026-04-22 21:41:57
15633,1962,613,4,Good quality. Delivery was slightly delayed but product is solid.,2026-04-23 01:41:57
15634,16952,886,5,Best purchase I have made this year!,2026-05-26 05:42:45
15635,8312,1996,4,Solid performance and good value for money.,2023-11-30 17:57:43
15636,8312,2233,5,Super fast shipping and great customer service. 10/10.,2023-12-03 16:57:43
15637,17314,3890,5,Best purchase I have made this year!,2025-04-27 06:15:06
15638,2268,1299,4,Satisfied with this purchase. Minor wear but looks great.,2024-09-10 22:50:53
15639,17587,4213,4,Good quality. Delivery was slightly delayed but product is solid.,2023-07-16 06:04:09
15640,3277,2526,5,Super fast shipping and great customer service. 10/10.,2026-06-06 10:37:58
15641,6994,3183,5,Super fast shipping and great customer service. 10/10.,2023-04-20 08:55:38
15642,12672,2785,5,Very satisfied. Definitely worth the money.,2023-12-05 11:06:45
15643,12672,3905,1,"Defective on arrival, and customer service has been unhelpful.",2023-12-07 15:06:45
15644,6520,1920,4,Satisfied with this purchase. Minor wear but looks great.,2023-03-15 15:53:03
15645,14486,4788,3,"It does the job, but there are better alternatives out there.",2024-10-22 15:11:34
15646,2589,2207,5,Super fast shipping and great customer service. 10/10.,2025-11-30 16:25:37
15647,13914,86,2,Disappointed. The quality feels cheap and plastic.,2026-04-19 14:05:37
15648,2058,1826,5,Best purchase I have made this year!,2025-07-13 15:18:24
15649,17403,2122,2,Disappointed. The quality feels cheap and plastic.,2024-08-06 17:39:21
15650,1887,4136,4,Good quality. Delivery was slightly delayed but product is solid.,2025-01-20 20:01:16
15651,2514,1099,3,Works okay but I expected better material.,2025-11-29 18:57:14
15652,12391,1355,4,Satisfied with this purchase. Minor wear but looks great.,2026-01-29 12:37:28
15653,15755,93,5,"High quality build, works perfectly.",2025-07-28 11:31:25
15654,10239,2743,5,"High quality build, works perfectly.",2024-09-28 09:02:50
15655,6404,4131,5,Absolutely fantastic! Exceeded all my expectations.,2024-10-06 14:35:48
15656,6404,4538,5,Best purchase I have made this year!,2024-10-04 18:35:48
15657,11692,119,4,Solid performance and good value for money.,2024-10-10 18:30:11
15658,11692,2285,5,Best purchase I have made this year!,2024-10-14 21:30:11
15659,18950,3895,5,Absolutely fantastic! Exceeded all my expectations.,2023-06-20 17:50:03
15660,7231,3037,3,"Average quality. It is decent, but nothing special.",2026-02-04 16:03:55
15661,19764,1814,5,Super fast shipping and great customer service. 10/10.,2025-10-10 07:49:46
15662,15050,2481,5,Absolutely fantastic! Exceeded all my expectations.,2024-07-10 22:29:40
15663,7401,2644,5,Absolutely fantastic! Exceeded all my expectations.,2024-06-28 19:35:27
15664,7401,2888,2,Not what I expected based on the pictures. Disappointed.,2024-06-30 23:35:27
15665,380,2825,1,Extremely poor quality. I am returning this immediately.,2026-04-09 16:45:44
15666,99,13,5,Absolutely fantastic! Exceeded all my expectations.,2024-05-11 09:14:15
15667,281,3402,5,Absolutely fantastic! Exceeded all my expectations.,2025-10-05 19:28:32
15668,281,800,5,Best purchase I have made this year!,2025-09-30 19:28:32
15669,5122,2327,5,Absolutely fantastic! Exceeded all my expectations.,2024-01-06 18:19:17
15670,2003,2431,3,"Average quality. It is decent, but nothing special.",2024-12-07 23:15:49
15671,18063,2127,5,Super fast shipping and great customer service. 10/10.,2024-12-05 10:58:55
15672,13701,2350,1,Waste of money. Complete garbage. Do not buy!,2023-12-07 15:13:43
15673,689,3452,5,Very satisfied. Definitely worth the money.,2024-11-29 23:56:55
15674,14324,1255,5,"High quality build, works perfectly.",2024-06-21 07:28:17
15675,5153,4730,4,"Very good product, works as advertised.",2023-07-13 08:50:38
15676,12454,467,3,Decent product but shipping took way too long.,2023-07-30 13:09:31
15677,18940,3537,5,"High quality build, works perfectly.",2023-10-15 09:27:16
15678,18940,2620,3,"Average quality. It is decent, but nothing special.",2023-10-10 11:27:16
15679,18950,2086,5,Absolutely fantastic! Exceeded all my expectations.,2023-09-08 08:09:08
15680,18950,2052,4,"Very good product, works as advertised.",2023-08-31 11:09:08
15681,14351,2895,5,Best purchase I have made this year!,2025-12-04 00:28:53
15682,6404,3641,5,Absolutely fantastic! Exceeded all my expectations.,2025-05-27 15:02:43
15683,1345,2403,5,"High quality build, works perfectly.",2025-07-06 23:29:17
15684,11266,3548,3,Works okay but I expected better material.,2026-03-27 17:47:09
15685,81,3385,4,Solid performance and good value for money.,2023-12-24 09:19:22
15686,5455,4306,1,Extremely poor quality. I am returning this immediately.,2026-02-20 11:47:38
15687,5455,1023,5,Very satisfied. Definitely worth the money.,2026-02-12 10:47:38
15688,5013,4615,1,Extremely poor quality. I am returning this immediately.,2024-07-03 14:10:00
15689,5013,942,4,Satisfied with this purchase. Minor wear but looks great.,2024-07-10 17:10:00
15690,10621,1076,5,Very satisfied. Definitely worth the money.,2023-11-05 04:28:34
15691,261,3367,4,"Very good product, works as advertised.",2024-10-19 13:48:42
15692,261,3170,5,Best purchase I have made this year!,2024-10-16 17:48:42
15693,13671,727,5,Very satisfied. Definitely worth the money.,2023-02-19 13:34:34
15694,3674,1482,4,Satisfied with this purchase. Minor wear but looks great.,2023-01-10 10:19:48
15695,12447,3724,4,"Very good product, works as advertised.",2025-04-14 14:12:43
15696,10087,1042,4,"Very good product, works as advertised.",2024-05-30 11:00:03
15697,2530,1019,5,Best purchase I have made this year!,2025-07-11 09:09:31
15698,6564,4808,5,Very satisfied. Definitely worth the money.,2025-05-06 20:27:32
15699,2365,471,5,"High quality build, works perfectly.",2026-02-08 18:21:12
15700,14534,1318,4,Satisfied with this purchase. Minor wear but looks great.,2025-02-13 09:23:47
15701,6472,2820,5,Best purchase I have made this year!,2023-01-29 16:25:38
15702,3833,4765,5,Best purchase I have made this year!,2025-03-06 00:47:03
15703,3833,683,3,Decent product but shipping took way too long.,2025-03-04 23:47:03
15704,18250,1401,5,Best purchase I have made this year!,2024-01-18 14:05:26
15705,18250,3538,3,"Average quality. It is decent, but nothing special.",2024-01-21 20:05:26
15706,3288,1813,3,"Average quality. It is decent, but nothing special.",2023-10-04 14:43:07
15707,3643,777,5,Absolutely fantastic! Exceeded all my expectations.,2023-11-03 15:32:03
15708,11966,1277,5,"High quality build, works perfectly.",2023-08-07 13:18:31
15709,11377,4460,4,"Very good product, works as advertised.",2023-08-20 13:02:35
15710,514,4479,4,Solid performance and good value for money.,2025-08-29 17:32:22
15711,4619,3679,5,Best purchase I have made this year!,2023-01-26 08:36:15
15712,7144,3279,3,Decent product but shipping took way too long.,2026-06-30 20:16:23
15713,11973,4330,5,Best purchase I have made this year!,2024-11-27 20:35:38
15714,10275,4368,5,Best purchase I have made this year!,2024-12-20 18:24:22
15715,10275,2790,4,Solid performance and good value for money.,2024-12-21 23:24:22
15716,10092,2813,4,Solid performance and good value for money.,2026-06-12 15:17:28
15717,5850,902,3,"It does the job, but there are better alternatives out there.",2023-08-04 11:10:10
15718,17158,2060,5,"High quality build, works perfectly.",2025-12-03 09:07:55
15719,17158,3918,5,Absolutely fantastic! Exceeded all my expectations.,2025-12-09 09:07:55
15720,5257,4851,5,Best purchase I have made this year!,2023-04-06 14:01:21
15721,14574,4243,5,Very satisfied. Definitely worth the money.,2024-09-07 19:22:12
15722,13764,810,5,Super fast shipping and great customer service. 10/10.,2024-12-31 16:41:50
15723,10769,1176,4,"Very good product, works as advertised.",2024-12-28 21:49:37
15724,6546,3357,4,Good quality. Delivery was slightly delayed but product is solid.,2026-06-27 08:12:05
15725,16388,966,5,Super fast shipping and great customer service. 10/10.,2023-08-25 09:23:30
15726,15572,291,4,Satisfied with this purchase. Minor wear but looks great.,2024-07-19 16:05:57
15727,11383,2841,1,Horrible! Broke on the first day of use.,2025-12-17 11:33:42
15728,19946,3130,5,"High quality build, works perfectly.",2023-03-13 14:00:01
15729,1246,856,5,Super fast shipping and great customer service. 10/10.,2025-12-23 19:59:36
15730,13764,2403,5,Absolutely fantastic! Exceeded all my expectations.,2024-07-21 08:58:16
15731,2707,1441,5,"High quality build, works perfectly.",2023-03-29 19:49:04
15732,16025,4126,3,Decent product but shipping took way too long.,2023-08-29 12:10:53
15733,10921,4121,5,"High quality build, works perfectly.",2024-07-21 17:18:42
15734,10921,3952,4,Good quality. Delivery was slightly delayed but product is solid.,2024-07-17 22:18:42
15735,19125,4560,5,Best purchase I have made this year!,2023-12-15 12:03:21
